0,1,prediction,label,rawLabel
0.9504707994221783,0.04952920057782176,0,Interact,1
0.9576173088577411,0.042382691142258844,0,Interact,1
0.48629389234994647,0.5137061076500535,1,Interact,1
0.48629389234994647,0.5137061076500535,1,Interact,1
0.9562231778755803,0.04377682212441968,0,Interact,1
0.9496923639425823,0.050307636057417705,0,Interact,1
0.8350402253277162,0.16495977467228387,0,Interact,1
0.9608367370024586,0.039163262997541415,0,Interact,1
0.828397578038031,0.1716024219619689,0,Interact,1
0.9543015782501093,0.04569842174989067,0,Interact,1
0.48111535441776865,0.5188846455822314,1,Interact,1
0.2887615903080153,0.7112384096919847,1,Interact,1
0.536862266418202,0.463137733581798,0,Interact,1
0.536862266418202,0.463137733581798,0,Interact,1
0.6842921681383831,0.3157078318616169,0,Interact,1
0.8339445582996005,0.16605544170039954,0,Interact,1
0.052098635087142964,0.947901364912857,1,Interact,1
0.05773862931875573,0.9422613706812443,1,Interact,1
0.9280183822610023,0.07198161773899771,0,Interact,1
0.9368979593870818,0.06310204061291821,0,Interact,1
0.5769124124970264,0.4230875875029736,0,Interact,1
0.7261173638502663,0.27388263614973374,0,Interact,1
0.7261173638502663,0.27388263614973374,0,Interact,1
0.9274101194795357,0.07258988052046429,0,Interact,1
0.9274101194795357,0.07258988052046429,0,Interact,1
0.9532574705487817,0.04674252945121822,0,Interact,1
0.050024714343999244,0.9499752856560008,1,Interact,1
0.050024714343999244,0.9499752856560008,1,Interact,1
0.050024714343999244,0.9499752856560008,1,Interact,1
0.050024714343999244,0.9499752856560008,1,Interact,1
0.819874071124138,0.18012592887586198,0,Interact,1
0.9147136159624921,0.08528638403750786,0,Interact,1
0.051467743920015074,0.9485322560799849,1,Interact,1
0.052098635087142964,0.947901364912857,1,Interact,1
0.048738455289805915,0.9512615447101941,1,Interact,1
0.47588073031053524,0.5241192696894648,1,Interact,1
0.9485636524566512,0.05143634754334885,0,Interact,1
0.6380833296854711,0.36191667031452895,0,Interact,1
0.050024714343999244,0.9499752856560008,1,Interact,1
0.2808782844139198,0.7191217155860802,1,Interact,1
0.1942289245603156,0.8057710754396844,1,Interact,1
0.05645060151921022,0.9435493984807898,1,Interact,1
0.1942289245603156,0.8057710754396844,1,Interact,1
0.05645060151921022,0.9435493984807898,1,Interact,1
0.1942289245603156,0.8057710754396844,1,Interact,1
0.05645060151921022,0.9435493984807898,1,Interact,1
0.1942289245603156,0.8057710754396844,1,Interact,1
0.05645060151921022,0.9435493984807898,1,Interact,1
0.05679376741778075,0.9432062325822193,1,Interact,1
0.1942289245603156,0.8057710754396844,1,Interact,1
0.05645060151921022,0.9435493984807898,1,Interact,1
0.05679376741778075,0.9432062325822193,1,Interact,1
0.1942289245603156,0.8057710754396844,1,Interact,1
0.05645060151921022,0.9435493984807898,1,Interact,1
0.05679376741778075,0.9432062325822193,1,Interact,1
0.7648015642323464,0.23519843576765362,0,Interact,1
0.1942289245603156,0.8057710754396844,1,Interact,1
0.05645060151921022,0.9435493984807898,1,Interact,1
0.8738266201099585,0.12617337989004157,0,Interact,1
0.9608689759442601,0.039131024055739816,0,Interact,1
0.1942289245603156,0.8057710754396844,1,Interact,1
0.05645060151921022,0.9435493984807898,1,Interact,1
0.949972562060436,0.050027437939563976,0,Interact,1
0.949972562060436,0.050027437939563976,0,Interact,1
0.949972562060436,0.050027437939563976,0,Interact,1
0.1942289245603156,0.8057710754396844,1,Interact,1
0.05645060151921022,0.9435493984807898,1,Interact,1
0.39802279297145704,0.601977207028543,1,Interact,1
0.9580233838661764,0.041976616133823634,0,Interact,1
0.9395257206316504,0.060474279368349634,0,Interact,1
0.048738455289805915,0.9512615447101941,1,Interact,1
0.048738455289805915,0.9512615447101941,1,Interact,1
0.048738455289805915,0.9512615447101941,1,Interact,1
0.048738455289805915,0.9512615447101941,1,Interact,1
0.6320420759179124,0.36795792408208766,0,Interact,1
0.6320420759179124,0.36795792408208766,0,Interact,1
0.1942289245603156,0.8057710754396844,1,Interact,1
0.05645060151921022,0.9435493984807898,1,Interact,1
0.05679376741778075,0.9432062325822193,1,Interact,1
0.1942289245603156,0.8057710754396844,1,Interact,1
0.05645060151921022,0.9435493984807898,1,Interact,1
0.7114293571782367,0.28857064282176326,0,Interact,1
0.7114293571782367,0.28857064282176326,0,Interact,1
0.9321400890164845,0.0678599109835155,0,Interact,1
0.9580233838661764,0.041976616133823634,0,Interact,1
0.9552075268937761,0.04479247310622395,0,Interact,1
0.053605800420953975,0.946394199579046,1,Interact,1
0.05295007943606844,0.9470499205639316,1,Interact,1
0.051237799176836796,0.9487622008231632,1,Interact,1
0.5968983415377598,0.4031016584622403,0,Interact,1
0.5968983415377598,0.4031016584622403,0,Interact,1
0.1942289245603156,0.8057710754396844,1,Interact,1
0.05645060151921022,0.9435493984807898,1,Interact,1
0.1942289245603156,0.8057710754396844,1,Interact,1
0.05645060151921022,0.9435493984807898,1,Interact,1
0.1942289245603156,0.8057710754396844,1,Interact,1
0.05645060151921022,0.9435493984807898,1,Interact,1
0.05679376741778075,0.9432062325822193,1,Interact,1
0.1942289245603156,0.8057710754396844,1,Interact,1
0.05645060151921022,0.9435493984807898,1,Interact,1
0.05679376741778075,0.9432062325822193,1,Interact,1
0.9562231778755803,0.04377682212441968,0,Interact,1
0.7489105165162406,0.25108948348375937,0,Interact,1
0.7261173638502663,0.27388263614973374,0,Interact,1
0.7261173638502663,0.27388263614973374,0,Interact,1
0.8339445582996005,0.16605544170039954,0,Interact,1
0.05679376741778075,0.9432062325822193,1,Interact,1
0.05645060151921022,0.9435493984807898,1,Interact,1
0.07019470149027607,0.9298052985097239,1,Interact,1
0.1942289245603156,0.8057710754396844,1,Interact,1
0.05645060151921022,0.9435493984807898,1,Interact,1
0.6571584662035705,0.3428415337964295,0,Interact,1
